taluka,revenue_circle,lat,lon,year,geocode_flag,LST_anom_C,LST_mean_C,NDVI_anom,NDVI_mean,NDVI_peak,SM_anom,SM_mean,SPI30_mean,VHI_mean,cumRain_mm,drySpellDays,dry_spell_julaug,gdd_surplus,heavy_rain_days,june_rain_mm,lst_anom_augsep,ndvi_slow_greenup,oct_rain_mm,sm_wet_days,tmax_K_mean,tmax_anom_K,farmers_total,area_ha,sum_insured_rs,claim_total_lac,claim_yield_lac,claim_local_lac,claim_prevented_lac,claim_postharvest_lac,claim_midterm_lac,rate_total,rate_yield,rate_local,rate_prevented,rate_postharvest,rate_midterm,district,SAR_VV_mean_dB,SPI30_min,sm_anom,sm_mean,tmax_anom_C,tmax_mean_C,ET_mean_mm8d,ET_anom_mm8d,SMAP_sm_mean,SMAP_sm_anom,SAR_VH_mean_dB,SAR_CR_mean_dB,rule_VHI_mean,rule_drySpellDays,rule_dry_spell_julaug,rule_SMAP_sm_anom,rule_cumRain_mm,rule_heavy_rain_days,rule_sm_wet_days,drought_rule_count,trigger_drought,flood_rule_count,trigger_flood,trigger_heat,trigger_any,payout_drought_pct,payout_flood_pct,payout_total_pct,payout_rs_per_ha
Chimur,Gondeda,20.4009904,79.4768142,2025,,-3.3813722715880052,29.13585120743676,0.0146200310436659,0.5884945476606946,,,,,0.4259173486607207,1443.375296053747,70.7935517420697,17.761546825509388,-0.28407978094103,2.224979908287241,120.98947483225145,-1.4833279490024662,0.0882855410580059,115.0066292283327,112.38873918593112,,,,,114630397.23,11.0,11.0,0.0,,,,0.0095960585200878,0.0095960585200878,0.0,,,,Chandrapur,-8.434266078229072,-904.3621939438028,0.0137068011297656,0.3947193146606588,-0.6728807075872807,303.61347573596316,24.029630486654877,0.7756309295434017,0.3281651004329616,-0.003404886505426,-16.091154931372557,-7.656888853143486,True,False,False,False,True,False,True,1,False,2,True,False,True,0.0,0.10607968002443043,0.10607968002443043,4243.187200977217
Chimur,Jambhulghat,20.5142282,79.3642205,2025,,-3.836326159576678,29.787689121323247,-0.0026806332336115,0.5305367317482808,,,,,0.4118325215148524,1363.7833414894228,72.9576287198866,20.62909777987718,-0.2608419187423745,2.6262635805384966,136.82585160078165,-2.7825530867608004,0.0837820358998582,116.79886167227912,113.28705715635328,,,,,71885472.27,2.0,2.0,0.0,,,,0.0027822033254341,0.0027822033254341,0.0,,,,Chandrapur,-7.213351231279324,-894.7635338635744,0.0162838237070588,0.3808920623885297,-0.663204287034988,303.44413203646826,22.576677221997095,0.9163344488966916,0.3300402955508874,-0.0008483893081834,-15.58691980369645,-8.373568572417133,True,False,False,False,True,False,True,1,False,2,True,False,True,0.0,0.06990151885882863,0.06990151885882863,2796.060754353145
Chimur,Khadsangi,20.5058676,79.2656171,2025,,-3.763985492412144,29.47600423431315,-0.0375389083111551,0.5708025122963944,,,,,0.418830638833774,1441.9351276720383,72.60211650210233,20.360466764302917,-0.2509331303254783,2.318420182359333,136.64223021724953,-1.3995299771568324,0.0605469480795578,124.98166014854236,113.13771436670292,,,,,129695502.09,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-7.34426951316953,-898.3986536588385,0.0161456650509046,0.4004873261794998,-0.6717234340786614,303.41466099468346,26.284499208052264,0.6343067784261991,0.3359327215023585,0.0037633183237094,-14.910586293582528,-7.566316780412995,True,False,False,False,True,False,True,1,False,2,True,False,True,0.0,0.10542505803274467,0.10542505803274467,4217.002321309787
Chimur,MasalBu.,20.5142282,79.3642205,2025,,-3.836326159576678,29.787689121323247,-0.0026806332336115,0.5305367317482808,,,,,0.4118325215148524,1363.7833414894228,72.9576287198866,20.62909777987718,-0.2608419187423745,2.6262635805384966,136.82585160078165,-2.7825530867608004,0.0837820358998582,116.79886167227912,113.28705715635328,,,,,36968365.18,5.0,5.0,0.0,,,,0.0135250773888833,0.0135250773888833,0.0,,,,Chandrapur,-7.213351231279324,-894.7635338635744,0.0162838237070588,0.3808920623885297,-0.663204287034988,303.44413203646826,22.576677221997095,0.9163344488966916,0.3300402955508874,-0.0008483893081834,-15.58691980369645,-8.373568572417133,True,False,False,False,True,False,True,1,False,2,True,False,True,0.0,0.06990151885882863,0.06990151885882863,2796.060754353145
Chimur,Neri,20.4694155,79.4457221,2025,,-3.4826373476877555,29.823991389489024,-0.0036352486347405,0.5426224191346356,,,,,0.4144473796100713,1395.1566789482267,71.21153119092622,19.43015122873345,-0.2709783883475571,2.149007561436672,140.01729717166037,-2.0042725802996153,0.0560644966918714,113.65910404765646,113.49948015122872,,,,,125223382.58,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-7.847487428483395,-900.7329939709186,0.015508315525485,0.3814606605056695,-0.6637209866518737,303.4980409111527,22.67307531588897,0.7657640533280267,0.3273731938621383,-0.0021664825526888,-16.10581257676729,-8.258325148283886,True,False,False,False,True,False,True,1,False,2,True,False,True,0.0,0.08416212679464859,0.08416212679464859,3366.4850717859435
Chimur,Shankrpur,20.5142282,79.3642205,2025,,-3.836326159576678,29.787689121323247,-0.0026806332336115,0.5305367317482808,,,,,0.4118325215148524,1363.7833414894228,72.9576287198866,20.62909777987718,-0.2608419187423745,2.6262635805384966,136.82585160078165,-2.7825530867608004,0.0837820358998582,116.79886167227912,113.28705715635328,,,,,76222428.2,8.0,8.0,0.0,,,,0.010495598459562,0.010495598459562,0.0,,,,Chandrapur,-7.213351231279324,-894.7635338635744,0.0162838237070588,0.3808920623885297,-0.663204287034988,303.44413203646826,22.576677221997095,0.9163344488966916,0.3300402955508874,-0.0008483893081834,-15.58691980369645,-8.373568572417133,True,False,False,False,True,False,True,1,False,2,True,False,True,0.0,0.06990151885882863,0.06990151885882863,2796.060754353145
Chimur,WadalaPaiku,20.5142282,79.3642205,2025,,-3.836326159576678,29.787689121323247,-0.0026806332336115,0.5305367317482808,,,,,0.4118325215148524,1363.7833414894228,72.9576287198866,20.62909777987718,-0.2608419187423745,2.6262635805384966,136.82585160078165,-2.7825530867608004,0.0837820358998582,116.79886167227912,113.28705715635328,,,,,49899849.17,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-7.213351231279324,-894.7635338635744,0.0162838237070588,0.3808920623885297,-0.663204287034988,303.44413203646826,22.576677221997095,0.9163344488966916,0.3300402955508874,-0.0008483893081834,-15.58691980369645,-8.373568572417133,True,False,False,False,True,False,True,1,False,2,True,False,True,0.0,0.06990151885882863,0.06990151885882863,2796.060754353145
Gondpipri,BhangaramTalodhi,19.7131212,79.6775409,2025,,-3.681107524909147,29.1179335881524,0.0374308833383457,0.651286266626568,,,,,0.4721195993632035,1537.8149947073714,74.21249821928869,21.75464172087943,-0.2806325750252946,4.701077923928012,73.01131163911816,-2.533654577291108,0.1022618096775725,111.50545328308831,113.61076024502592,,,,,75978064.84,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-7.432172605856066,-933.0263625066588,0.0144348427150301,0.4421556371118382,-0.6299724815425105,303.82849197481903,26.529338125217127,0.0255625673233842,0.3524399125565831,0.0091713307105813,-15.209835790771576,-7.77766318491551,True,False,False,False,True,True,True,1,False,3,True,False,True,0.0,0.14900681577607794,0.14900681577607794,5960.272631043117
Gondpipri,Dhaba,19.6221044,79.6396136,2025,,-3.516631900889657,29.11462664300593,0.042330151884765,0.5873524550259523,,,,,0.4661087340887521,1539.0813732491474,75.56883524212327,21.5767238511619,-0.2771923080067924,4.942261084446132,77.84084467397057,-2.547087264059192,0.0704317611557287,110.62299063619068,116.16680131160004,,,,,163683814.27,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-7.930793641266867,-928.3466936375188,0.0154910753029369,0.4471706287075302,-0.6328879997226758,303.8285452035059,23.389567114531037,0.0211214644263423,0.3472972380434021,0.0101688454650016,-15.71628768533543,-7.7854940440685585,True,False,False,False,True,True,True,1,False,3,True,False,True,0.0,0.14958244238597612,0.14958244238597612,5983.297695439045
Gondpipri,Gondpipari,19.7131212,79.6775409,2025,,-3.681107524909147,29.1179335881524,0.0374308833383457,0.651286266626568,,,,,0.4721195993632035,1537.8149947073714,74.21249821928869,21.75464172087943,-0.2806325750252946,4.701077923928012,73.01131163911816,-2.533654577291108,0.1022618096775725,111.50545328308831,113.61076024502592,,,,,59013986.85,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-7.432172605856066,-933.0263625066588,0.0144348427150301,0.4421556371118382,-0.6299724815425105,303.82849197481903,26.529338125217127,0.0255625673233842,0.3524399125565831,0.0091713307105813,-15.209835790771576,-7.77766318491551,True,False,False,False,True,True,True,1,False,3,True,False,True,0.0,0.14900681577607794,0.14900681577607794,5960.272631043117
Jiwati,Jivati,19.5860493,79.1123032,2025,,-4.496720540368242,28.49362682339717,0.0337263778622929,0.6696643467237142,,,,,0.4679601947278508,1500.868885125839,65.95360114095554,19.728785357737102,-0.191597766422158,2.971476111243166,116.4655991305084,-2.229305570812357,0.0402856667458996,125.01625225267698,109.24169241739958,,,,,31222389.25,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-6.9641517275153015,-924.9896426416644,0.013649719023637,0.3689048009114447,-0.7349576543866755,302.3510050845546,27.964682921947137,-0.4360363804686427,0.3368512543343806,0.0014331641434093,-14.396500647411816,-7.432348919896522,True,False,False,False,True,False,False,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Jiwati,Patan,19.6283923,79.200718,2025,,-4.038695855705416,28.696694204081343,0.0446177925324126,0.6984521770345032,,,,,0.4915982182330825,1619.764268313177,67.88492968453058,18.944887875332572,-0.2006841583082854,3.052356518434056,116.53707238249116,-2.083133031450518,0.1140489405169137,126.48106819494896,110.4923033067275,,,,,90260474.48,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-6.809974988961919,-925.517636389805,0.0140933268490176,0.3910088630899118,-0.7009014432913304,302.7009987777319,28.53818890155835,0.2109071495729062,0.3383163431795977,0.0066959327862023,-14.421575536780995,-7.61160054781908,False,False,False,False,True,True,False,0,False,2,True,False,True,0.0,0.20438472839534796,0.20438472839534796,8175.389135813919
Jiwati,TekaMandwa,19.5598758,79.0990654,2025,,-4.560893086931321,28.460687862250797,0.0187393181386063,0.6568070840067178,,,,,0.449362461932945,1506.306790449491,65.56302880501948,19.505513832113312,-0.1956971805256436,2.6761574294134425,116.7358773249491,-2.206307613728609,0.0173953726589979,123.78597318785012,110.61921285293276,,,,,53121120.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-6.937282622659105,-918.0939592713024,0.0142454126346824,0.3742889386992347,-0.7468568610814824,302.45050885552604,27.510492542316904,-0.4881549677025535,0.3360239506201301,0.0002919509603175,-14.31946426296347,-7.382181640304365,True,False,False,False,True,False,False,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Korpana,Gadchandur,19.7359462,79.1746044,2025,,-3.720797956708013,30.610772221715365,0.0112997789487008,0.5696166650843381,,,,,0.4390568698545146,1554.2593158983177,71.4831482008924,21.05985948922434,-0.220643810880515,4.164388113547895,115.79323560498808,-2.346565330729906,0.1237069590809834,129.39143201028034,108.18043292509256,,,,,,,,,,,,,,,,,,Chandrapur,-7.227219351453547,-938.5283706175952,0.0140794380278592,0.4342733647973474,-0.7191011180641844,303.09333506349464,22.18849720657464,0.1733640657258404,0.3344544813660806,0.008842302072674,-15.410968905565062,-8.18374955411152,True,False,False,False,True,True,False,1,False,2,True,False,True,0.0,0.15972226083976213,0.15972226083976213,6388.890433590485
Korpana,Korpna,19.7811264,79.078826,2025,,-5.010156897506974,30.23550078841482,0.0172854667995633,0.5735068868954389,,,,,0.4196302072734876,1527.5602518213054,71.25174426883099,21.21045137405668,-0.2507795617971965,3.52048032654611,113.62524335116936,-3.12705701347147,0.1115199392472353,126.46002281196738,108.98419478855187,,,,,,,,,,,,,,,,,,Chandrapur,-7.948008145134938,-920.1699725886056,0.0129689993810714,0.4428341373393918,-0.70719521985086,303.5436760732002,21.529477830986405,0.3273493358913441,0.33276296888024,0.0111311204288368,-15.88065047038118,-7.93264232524625,True,False,False,False,True,True,False,1,False,2,True,False,True,0.0,0.14434556900968426,0.14434556900968426,5773.82276038737
Mul,Bembal,19.9436803,79.6746969,2025,,-3.660555677455175,28.60106913731918,0.0600640203361255,0.5855587303092565,,,,,0.4524122364791554,1500.5534986399691,73.20654338549075,20.851303935514455,-0.2996884106889211,4.16140350877193,92.52509666631232,-1.5380925256733606,0.0336739118065433,121.14991338846664,114.88018018018012,,,,,98162866.56,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-8.630290171951362,-922.809338244858,0.0139354090342669,0.4445138041694435,-0.6561585122973793,303.80553003227664,22.05164487893599,0.2809744230987834,0.3326876978884946,0.0009068365301097,-16.329978342198196,-7.699688170246834,True,False,False,False,True,True,True,1,False,3,True,False,True,0.0,0.13206977210907683,0.13206977210907683,5282.790884363073
Mul,Chikhali,20.1527833,79.6885693,2025,,-3.5474491971655677,28.40648865542022,0.0218481728780919,0.5988072911240547,,,,,0.4320820434435239,1577.8684236451934,71.57877539423214,19.546005587914948,-0.2855012574329001,4.118908935928399,114.2992193158922,-0.787428765965568,0.0569132831368092,122.37230655126866,116.93630724061182,,,,,64185292.95,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-7.7760842148826494,-903.2713139898924,0.0152255372590278,0.4532958616364261,-0.6609207287673069,303.577514242493,26.50532172881415,0.0501369562562462,0.3374748725853178,-0.0058085306884043,-15.426764269886828,-7.650680055004177,True,False,False,True,True,True,True,2,True,3,True,False,True,0.0,0.17581937975808645,0.17581937975808645,7032.775190323458
Mul,Chiroli,19.9985052,79.6106458,2025,,-3.5444187977161707,28.646737641949095,0.0539446748506967,0.6238768998641261,,,,,0.4603122189225071,1576.590099237185,75.53151957531519,21.12664707555218,-0.2845967194022086,3.4816096312446674,96.8402541967738,-1.0482814905640352,0.0934782965209972,129.48726235129803,111.10636079249218,,,,,44514988.65,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-8.119418030409953,-912.9117209245964,0.0137000809443817,0.4372591293335937,-0.6661287523439211,303.72148797724145,25.221113500406616,0.0741797925470608,0.3352495492273106,-0.0031218000476038,-15.498460177693442,-7.379042147283501,True,False,False,False,True,True,False,1,False,2,True,False,True,0.0,0.17494779493444443,0.17494779493444443,6997.9117973777775
Mul,Mul,20.0546413,79.693917,2025,,-3.783350800510101,29.314896851344233,0.0330310274026692,0.5771895980415386,,,,,0.4072512540891322,1525.184464727986,75.15797204453924,21.234778488509843,-0.3018042064702385,3.525183605780622,89.9610192242462,-1.39864330539078,0.1124692797915186,121.94125951087416,117.41663113006403,,,,,30093411.68,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-7.772284948232197,-907.0291742516108,0.0144632404301861,0.4487887786494118,-0.6669568845934133,303.6513145369915,23.087902309731167,0.3020796163069542,0.3354428761662311,-0.0039123216756456,-15.535379418497362,-7.763094470265177,True,False,False,False,True,True,True,1,False,3,True,False,True,0.0,0.14326566578544825,0.14326566578544825,5730.62663141793
Mul,Rajgad,20.0387923,79.7398424,2025,,-4.0586901597816745,28.839048722374542,-0.0045876153623417,0.5434616083603148,,,,,0.3947138393975107,1499.3955033420652,75.53565505804313,20.916607438995506,-0.3072379329444313,3.4901682065861173,78.54625257015662,-1.9044931173205657,0.0520356787491115,120.20677350534422,117.1103056147832,,,,,62319812.36,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-8.140287277866054,-911.2483161146768,0.014103799035018,0.4463764446155502,-0.6612283916387808,303.7257128407233,23.61850197633387,0.2995944587837753,0.3351525053413691,-0.001717778555281,-16.024182534267347,-7.883895256401296,True,False,False,False,True,True,True,1,False,3,True,False,True,0.0,0.13154341061002967,0.13154341061002967,5261.736424401187
Nagbhir,Girgaon,20.3789278,79.605708,2025,,-2.590773585565406,29.48062309769272,0.0074839026556112,0.5723050910600377,,,,,0.4138884264853362,1520.0259029760632,73.29083514612694,18.553106970585453,-0.2883320412377363,2.7460512626501465,110.4427788424948,-1.420202451193347,0.0393631396008701,116.44475260013316,109.74307197578734,,,,,109303830.36,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-8.384440974011705,-908.7577713742766,0.0094505066248116,0.4364936124858316,-0.6563246634757668,303.65831876272625,23.32182844086475,0.6291320991403123,0.3291685487132509,-0.0064392478474715,-16.30215047375194,-7.917709499740236,True,False,False,True,True,False,False,2,True,1,False,False,True,0.0,0.0,0.0,0.0
Nagbhir,MendhaKirmiti,20.5800541,79.7001967,2025,,-2.820450804899171,29.244885624929495,-0.0290840233178021,0.5133008794022584,,,,,0.4040310097194188,1456.4784611370992,75.94304873441635,19.72204382319607,-0.2636760362658854,3.293020400453343,114.4338614083468,-2.6150144393316848,-0.0194395683792973,116.33468127236316,107.8823196071024,,,,,61168040.98,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-7.816063506312471,-897.1230739787717,0.0100521363275729,0.44740250436775,-0.6498300875421172,303.47375457863194,22.82572157414232,0.7119901182141338,0.3223416502233897,-0.0008140697619308,-16.005533013586792,-8.189469507274318,True,False,False,False,True,True,False,1,False,2,True,False,True,0.0,0.11203566415322692,0.11203566415322692,4481.426566129077
Nagbhir,Mindala,20.5375944,79.7250401,2025,,-2.926002401649916,28.72860552035802,-0.0437572722335049,0.5528589162297893,,,,,0.4167540929062541,1462.832266210336,75.72006801114625,19.287488782883855,-0.2695241822911897,3.002692107873235,113.67067624511104,-1.979776391540444,-0.0850761724838237,116.4715335499422,111.98535871156662,,,,,156492721.42,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-7.803259711560757,-896.8117220185911,0.0125700296028181,0.4507741091139189,-0.6486155619276386,303.4655996157438,25.780129360382023,0.3425987914101128,0.3233888434194367,-0.0025433451619938,-15.498815244730206,-7.695555533169443,True,False,False,False,True,True,True,1,False,3,True,False,True,0.0,0.11492375736833456,0.11492375736833456,4596.950294733382
Nagbhir,Nagbhid,20.5800541,79.7001967,2025,,-2.820450804899171,29.244885624929495,-0.0290840233178021,0.5133008794022584,,,,,0.4040310097194188,1456.4784611370992,75.94304873441635,19.72204382319607,-0.2636760362658854,3.293020400453343,114.4338614083468,-2.6150144393316848,-0.0194395683792973,116.33468127236316,107.8823196071024,,,,,84659617.06,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-7.816063506312471,-897.1230739787717,0.0100521363275729,0.44740250436775,-0.6498300875421172,303.47375457863194,22.82572157414232,0.7119901182141338,0.3223416502233897,-0.0008140697619308,-16.005533013586792,-8.189469507274318,True,False,False,False,True,True,False,1,False,2,True,False,True,0.0,0.11203566415322692,0.11203566415322692,4481.426566129077
Nagbhir,TalodhiBa.,20.5800541,79.7001967,2025,,-2.820450804899171,29.244885624929495,-0.0290840233178021,0.5133008794022584,,,,,0.4040310097194188,1456.4784611370992,75.94304873441635,19.72204382319607,-0.2636760362658854,3.293020400453343,114.4338614083468,-2.6150144393316848,-0.0194395683792973,116.33468127236316,107.8823196071024,,,,,89462269.75,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-7.816063506312471,-897.1230739787717,0.0100521363275729,0.44740250436775,-0.6498300875421172,303.47375457863194,22.82572157414232,0.7119901182141338,0.3223416502233897,-0.0008140697619308,-16.005533013586792,-8.189469507274318,True,False,False,False,True,True,False,1,False,2,True,False,True,0.0,0.11203566415322692,0.11203566415322692,4481.426566129077
Pombhurna,DewadaKhurd,19.8663366,79.6906826,2025,,-3.74923962405571,30.126662743025243,0.0320891189538763,0.5683187736192147,,,,,0.4514838477879259,1478.7340684379571,71.89137137706939,20.322043546321332,-0.2981431077889125,4.227598311275558,82.36365173430296,-2.1401785590989624,0.0280735875907215,111.69296864208935,115.31345761586267,,,,,65191909.69,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Chandrapur,-8.26532370960958,-928.0458114375234,0.0136929867050968,0.44743797456058,-0.6488464010521865,303.82558576803035,21.826982391227823,0.2087319836520283,0.3327879781633904,0.0008680904764337,-16.405455829560438,-8.140132119950863,True,False,False,False,True,True,True,1,False,3,True,False,True,0.0,0.12215184928998053,0.12215184928998053,4886.073971599221
